student_id,class_id,school_id,test_score,family_income,race,cohort
1021,7068.0,9020,80.84853750118714,68017,WHITE,REGULAR
1022,7068.0,9020,79.93898954843979,71402,WHITE,EXPERIMENTAL
1023,7068.0,9020,75.14346284377227,129453,WHITE,REGULAR
1024,7068.0,9020,77.7521651649636,87832,HISPANIC,REGULAR
1025,7068.0,9020,86.78666547487599,97115,WHITE,EXPERIMENTAL
1026,7068.0,9020,64.90718659965752,30891,ASIAN,EXPERIMENTAL
1027,7068.0,9020,75.73648897522729,140847,HISPANIC,REGULAR
1028,7068.0,9020,76.74030289754236,30802,WHITE,EXPERIMENTAL
1029,7068.0,9020,82.24373626061423,139733,BLACK,REGULAR
1030,7068.0,9020,66.7863966986444,77903,BLACK,EXPERIMENTAL
1031,7068.0,9020,67.86898749779364,142782,WHITE,REGULAR
1032,7068.0,9020,78.85567358248665,148349,ASIAN,REGULAR
1033,7068.0,9020,78.5298230766314,93657,ASIAN,REGULAR
1034,7069.0,9014,73.07076223377426,85439,WHITE,REGULAR
1035,7069.0,9014,80.98209111400392,121687,HISPANIC,REGULAR
1036,7069.0,9014,74.53439464297601,84981,WHITE,EXPERIMENTAL
1037,7069.0,9014,80.22135785843871,140060,BLACK,REGULAR
1038,7069.0,9014,67.34701147230913,136306,BLACK,EXPERIMENTAL
1039,7069.0,9014,78.21513327792248,134408,WHITE,REGULAR
1040,7069.0,9014,70.63334307205963,35035,WHITE,REGULAR
1041,7069.0,9014,77.21365496720107,58118,WHITE,REGULAR
1042,7069.0,9014,73.68134449735858,58800,BLACK,EXPERIMENTAL
1043,7069.0,9014,84.30447641305808,122115,HISPANIC,REGULAR
1044,7069.0,9014,79.60986151646755,47879,ASIAN,EXPERIMENTAL
1045,7069.0,9014,64.89685398496395,42344,HISPANIC,REGULAR
1046,7069.0,9014,63.08893354196754,102649,BLACK,EXPERIMENTAL
1047,7069.0,9014,85.63862827554891,142122,ASIAN,REGULAR
1048,7069.0,9014,70.3423726746094,146851,WHITE,EXPERIMENTAL
1049,7070.0,9019,80.85929792273167,126876,WHITE,EXPERIMENTAL
1050,7070.0,9019,83.81567494053839,114362,WHITE,EXPERIMENTAL
1051,7070.0,9019,86.25062432881263,61465,BLACK,REGULAR
1052,7070.0,9019,81.03508112931665,110313,WHITE,REGULAR
1053,7070.0,9019,72.74940571715926,143477,WHITE,EXPERIMENTAL
1054,7070.0,9019,75.90597133915524,34010,BLACK,EXPERIMENTAL
1055,7070.0,9019,67.76011825262283,62583,HISPANIC,REGULAR
1056,7070.0,9019,94.42481548825056,147270,WHITE,REGULAR
1057,7070.0,9019,82.71672509264073,61397,WHITE,EXPERIMENTAL
1058,7070.0,9019,81.69489214425666,93183,WHITE,REGULAR
1059,7070.0,9019,84.4352208782853,81899,BLACK,REGULAR
1060,7070.0,9019,76.76215469849474,91129,BLACK,REGULAR
1061,7070.0,9019,92.00778060431591,145642,BLACK,REGULAR
1062,7070.0,9019,85.98512624053365,127099,WHITE,REGULAR
1063,7070.0,9019,74.14866347290912,134671,HISPANIC,EXPERIMENTAL
1064,7071.0,9003,71.86085810694082,144667,HISPANIC,REGULAR
1065,7071.0,9003,69.80755860002151,65466,ASIAN,REGULAR
1066,7071.0,9003,72.1704929765151,113971,WHITE,EXPERIMENTAL
1067,7071.0,9003,74.26757955310767,111990,WHITE,EXPERIMENTAL
1068,7071.0,9003,69.83297684569779,50074,WHITE,REGULAR
1069,7071.0,9003,61.322557651111964,124203,HISPANIC,REGULAR
1070,7071.0,9003,72.58357290672903,69040,WHITE,EXPERIMENTAL
1071,7071.0,9003,65.32716604082133,143264,HISPANIC,REGULAR
1072,7071.0,9003,70.43560637167862,95963,WHITE,REGULAR
1073,7071.0,9003,59.44019691098417,54155,WHITE,EXPERIMENTAL
1074,7071.0,9003,68.40541804926474,82585,HISPANIC,REGULAR
1075,7071.0,9003,54.13617874759204,56999,WHITE,EXPERIMENTAL
1076,7071.0,9003,68.08746704407626,94178,ASIAN,EXPERIMENTAL
1077,7071.0,9003,68.30424356684019,60012,ASIAN,REGULAR
1078,7071.0,9003,66.30954905143199,134162,HISPANIC,REGULAR
1079,7072.0,9009,80.3701924363526,54189,HISPANIC,REGULAR
1080,7072.0,9009,70.88882889371493,49576,WHITE,EXPERIMENTAL
1081,7072.0,9009,72.0876646622175,109360,HISPANIC,REGULAR
1082,7072.0,9009,71.50552017090095,128769,HISPANIC,REGULAR
1083,7072.0,9009,76.73500116491466,88952,WHITE,REGULAR
1084,7072.0,9009,71.24923944176581,101577,WHITE,EXPERIMENTAL
1085,7072.0,9009,76.36794014396148,101926,HISPANIC,EXPERIMENTAL
1086,7072.0,9009,65.63678865151785,133688,BLACK,REGULAR
1087,7072.0,9009,70.82584431769135,79992,HISPANIC,REGULAR
1088,7072.0,9009,71.96397956440879,69558,HISPANIC,EXPERIMENTAL
1089,7072.0,9009,72.62153854499824,113883,WHITE,EXPERIMENTAL
1090,7072.0,9009,79.58245454125753,134496,HISPANIC,REGULAR
1091,7072.0,9009,81.4659922524949,53392,HISPANIC,REGULAR
1092,7072.0,9009,76.27829002511834,128801,BLACK,REGULAR
1093,7072.0,9009,72.66221850906126,138846,WHITE,EXPERIMENTAL
1094,7073.0,9013,71.37463753750944,114720,WHITE,REGULAR
1095,7073.0,9013,84.44061181857086,54390,ASIAN,REGULAR
1096,7073.0,9013,89.83939717193257,129238,HISPANIC,EXPERIMENTAL
1097,7073.0,9013,89.825046214184,141334,HISPANIC,REGULAR
1098,7073.0,9013,79.21943740335227,33344,WHITE,EXPERIMENTAL
1099,7073.0,9013,72.95920984633483,38237,WHITE,REGULAR
1100,7073.0,9013,77.09927421710212,104835,WHITE,REGULAR
1101,7073.0,9013,73.44158398282256,106912,BLACK,EXPERIMENTAL
1102,7073.0,9013,79.53923090022812,64759,BLACK,REGULAR
1103,7073.0,9013,83.99627402603987,105394,WHITE,EXPERIMENTAL
1104,7073.0,9013,69.8741345028925,82527,HISPANIC,EXPERIMENTAL
1105,7073.0,9013,84.66143972263046,88595,WHITE,REGULAR
1106,7073.0,9013,71.44131479188466,110842,WHITE,EXPERIMENTAL
1107,7073.0,9013,86.71902853164396,95950,WHITE,REGULAR
1108,7073.0,9013,81.21548497450415,54939,HISPANIC,REGULAR
1109,7074.0,9020,84.25357026428107,83638,WHITE,REGULAR
1110,7074.0,9020,79.52067910391399,140538,ASIAN,REGULAR
1111,7074.0,9020,65.15700359701661,114011,WHITE,EXPERIMENTAL
1112,7074.0,9020,69.5222148766563,30282,WHITE,EXPERIMENTAL
1113,7074.0,9020,69.56986154193899,87338,BLACK,REGULAR
1114,7074.0,9020,79.66457402801227,86013,WHITE,REGULAR
1115,7074.0,9020,78.70037440759505,75670,BLACK,EXPERIMENTAL
1116,7074.0,9020,76.95560207342429,94813,WHITE,EXPERIMENTAL
1117,7074.0,9020,67.36062787777065,49489,WHITE,EXPERIMENTAL
1118,7074.0,9020,84.51202946492616,129918,BLACK,REGULAR
1119,7074.0,9020,72.16222959299095,97432,WHITE,REGULAR
1120,7074.0,9020,80.69399457157841,47671,WHITE,EXPERIMENTAL
1121,7074.0,9020,79.1905614982995,112446,WHITE,REGULAR
1122,7074.0,9020,78.16256582520175,101911,WHITE,REGULAR
1123,7074.0,9020,65.08838611856712,115710,BLACK,REGULAR
1124,7075.0,9012,88.82208014328621,145241,WHITE,REGULAR
1125,7075.0,9012,82.76165507734213,79702,HISPANIC,REGULAR
1126,7075.0,9012,88.89138067319732,34975,BLACK,REGULAR
1127,7075.0,9012,83.96042330697117,41151,WHITE,EXPERIMENTAL
1128,7075.0,9012,90.66170307429894,145839,HISPANIC,EXPERIMENTAL
1129,7075.0,9012,90.8454531222618,72050,WHITE,REGULAR
1130,7075.0,9012,89.00278685016463,92546,HISPANIC,REGULAR
1131,7075.0,9012,81.52647144105491,66235,WHITE,EXPERIMENTAL
1132,7075.0,9012,93.21559978046028,113256,ASIAN,EXPERIMENTAL
1133,7075.0,9012,96.1379667501542,118055,HISPANIC,REGULAR
1134,7075.0,9012,78.42208531358028,117157,ASIAN,EXPERIMENTAL
1135,7075.0,9012,86.96935294529268,129477,WHITE,REGULAR
1136,7075.0,9012,84.43890197554569,68231,ASIAN,EXPERIMENTAL
1137,7075.0,9012,87.57128120721943,103391,WHITE,REGULAR
1138,7075.0,9012,89.25380158251369,37214,WHITE,REGULAR
1139,7076.0,9018,74.81450936391464,148945,WHITE,EXPERIMENTAL
1140,7076.0,9018,80.15457646154002,65101,ASIAN,EXPERIMENTAL
1141,7076.0,9018,85.24368515051435,144673,HISPANIC,REGULAR
1142,7076.0,9018,79.27568647381547,149653,HISPANIC,REGULAR
1143,7076.0,9018,68.58962645200168,110357,WHITE,REGULAR
1144,7076.0,9018,71.20731630387856,45255,WHITE,EXPERIMENTAL
1145,7076.0,9018,82.775054101673,99200,WHITE,REGULAR
1146,7076.0,9018,83.54905043839442,90209,ASIAN,REGULAR
1147,7076.0,9018,67.24954136602146,72212,WHITE,REGULAR
1148,7076.0,9018,67.95621063613994,42648,ASIAN,EXPERIMENTAL
1149,7076.0,9018,77.52806197929652,131474,HISPANIC,REGULAR
1150,7076.0,9018,75.59420044334381,75775,BLACK,EXPERIMENTAL
1151,7076.0,9018,76.07195880490501,57713,WHITE,REGULAR
1152,7076.0,9018,76.22903437833523,101741,WHITE,EXPERIMENTAL
1153,7076.0,9018,81.41392778957585,120368,HISPANIC,REGULAR
1154,7077.0,9017,66.93015220292845,54653,HISPANIC,REGULAR
1155,7077.0,9017,78.0405584105159,134967,WHITE,EXPERIMENTAL
1156,7077.0,9017,73.35120444425161,106935,WHITE,EXPERIMENTAL
1157,7077.0,9017,71.37140740533727,53962,WHITE,EXPERIMENTAL
1158,7077.0,9017,60.44244493538662,114533,WHITE,EXPERIMENTAL
1159,7077.0,9017,61.65341110694631,32247,HISPANIC,REGULAR
1160,7077.0,9017,67.32626612161452,72276,WHITE,EXPERIMENTAL
1161,7077.0,9017,80.75580554536099,92155,ASIAN,REGULAR
1162,7077.0,9017,59.011947200350114,93971,WHITE,EXPERIMENTAL
1163,7077.0,9017,77.35738220373183,70994,HISPANIC,REGULAR
1164,7077.0,9017,77.81776114982736,81977,WHITE,REGULAR
1165,7077.0,9017,77.23013680991629,37235,WHITE,REGULAR
1166,7077.0,9017,84.64247800146104,122318,HISPANIC,REGULAR
1167,7077.0,9017,63.48160086384648,84185,HISPANIC,REGULAR
1168,7077.0,9017,76.45908570743963,129874,WHITE,REGULAR
1169,7078.0,9009,88.94253005549525,45046,BLACK,REGULAR
1170,7078.0,9009,82.08255503593274,37613,HISPANIC,REGULAR
1171,7078.0,9009,94.63466907053302,119245,WHITE,EXPERIMENTAL
1172,7078.0,9009,78.2490913817005,132995,ASIAN,REGULAR
1173,7078.0,9009,93.72800191769382,82437,WHITE,REGULAR
1174,7078.0,9009,83.58814348587418,88711,WHITE,EXPERIMENTAL
1175,7078.0,9009,80.44076322859937,51646,WHITE,REGULAR
1176,7078.0,9009,89.09221536443516,94602,HISPANIC,EXPERIMENTAL
1177,7078.0,9009,91.59086448785447,145331,WHITE,EXPERIMENTAL
1178,7078.0,9009,79.73236010598757,96631,WHITE,EXPERIMENTAL
1179,7078.0,9009,86.78839878011544,112227,BLACK,REGULAR
1180,7078.0,9009,90.46341411941876,110741,BLACK,REGULAR
1181,7078.0,9009,89.42138064272058,106795,BLACK,REGULAR
1182,7078.0,9009,83.52092006246127,104293,WHITE,REGULAR
1183,7078.0,9009,66.36571500278741,38711,HISPANIC,EXPERIMENTAL
1184,7079.0,9019,74.28983972169675,130203,WHITE,EXPERIMENTAL
1185,7079.0,9019,86.16473695086346,40714,WHITE,EXPERIMENTAL
1186,7079.0,9019,91.07644716867496,115655,HISPANIC,REGULAR
1187,7079.0,9019,76.83145017800862,55832,HISPANIC,EXPERIMENTAL
1188,7079.0,9019,90.69583849791783,77170,WHITE,REGULAR
1189,7079.0,9019,72.61645400906222,84038,HISPANIC,EXPERIMENTAL
1190,7079.0,9019,93.87032719917366,123994,WHITE,REGULAR
1191,7079.0,9019,87.54183848471767,47442,WHITE,REGULAR
1192,7079.0,9019,68.57947743573308,39516,WHITE,EXPERIMENTAL
1193,7079.0,9019,84.93027386497783,141837,HISPANIC,REGULAR
1194,7079.0,9019,79.31255286617332,122008,BLACK,REGULAR
1195,7079.0,9019,66.99244140107032,83544,BLACK,REGULAR
1196,7079.0,9019,79.95492621369185,63706,HISPANIC,REGULAR
1197,7079.0,9019,68.68340418530694,95768,WHITE,EXPERIMENTAL
1198,7079.0,9019,77.07201449475292,108065,HISPANIC,REGULAR
1199,7080.0,9006,80.26921323840297,146300,HISPANIC,EXPERIMENTAL
1200,7080.0,9006,81.7511199002811,129966,BLACK,EXPERIMENTAL
1201,7080.0,9006,80.45202076378995,112823,WHITE,EXPERIMENTAL
1202,7080.0,9006,69.04984800568799,41447,WHITE,EXPERIMENTAL
1203,7080.0,9006,75.78110943039242,122429,BLACK,REGULAR
1204,7080.0,9006,79.62663885343748,69567,WHITE,REGULAR
1205,7080.0,9006,92.33681749469804,112410,WHITE,REGULAR
1206,7080.0,9006,93.39862503800046,148118,WHITE,REGULAR
1207,7080.0,9006,79.99321347106995,71205,BLACK,REGULAR
1208,7080.0,9006,78.9311573367284,105951,WHITE,REGULAR
1209,7080.0,9006,79.9242572118175,100601,WHITE,EXPERIMENTAL
1210,7080.0,9006,84.90936889873656,65994,ASIAN,REGULAR
1211,7080.0,9006,78.10439059752166,53166,WHITE,EXPERIMENTAL
1212,7080.0,9006,84.655381469287,146245,ASIAN,REGULAR
1213,7080.0,9006,84.43706463952124,128374,HISPANIC,REGULAR
1214,7081.0,9004,69.06375766016365,57719,HISPANIC,EXPERIMENTAL
1215,7081.0,9004,86.57424180987057,89791,WHITE,EXPERIMENTAL
1216,7081.0,9004,87.5767799424379,63356,WHITE,REGULAR
1217,7081.0,9004,88.24888081843329,61712,HISPANIC,EXPERIMENTAL
1218,7081.0,9004,90.74777305471326,116659,ASIAN,REGULAR
1219,7081.0,9004,92.3624791930455,132103,ASIAN,REGULAR
1220,7081.0,9004,85.6693072116964,82123,WHITE,REGULAR
1221,7081.0,9004,90.52448234592757,79683,HISPANIC,REGULAR
1222,7081.0,9004,95.04121604905174,135761,ASIAN,REGULAR
1223,7081.0,9004,71.05104662861447,89815,HISPANIC,REGULAR
1224,7081.0,9004,86.95929250513427,65678,WHITE,EXPERIMENTAL
1225,7081.0,9004,85.11892665455662,145404,WHITE,EXPERIMENTAL
1226,7081.0,9004,79.85762636411377,49816,WHITE,REGULAR
1227,7081.0,9004,91.76650039990095,99723,WHITE,REGULAR
1228,7081.0,9004,83.65580339627704,37813,HISPANIC,EXPERIMENTAL
1229,7082.0,9016,74.37156136058782,96652,WHITE,REGULAR
1230,7082.0,9016,85.35475889935657,81645,WHITE,REGULAR
1231,7082.0,9016,87.35606508126341,137005,BLACK,EXPERIMENTAL
1232,7082.0,9016,83.65968088689655,142005,WHITE,EXPERIMENTAL
1233,7082.0,9016,75.14971192779979,143648,WHITE,EXPERIMENTAL
1234,7082.0,9016,84.85433464952193,124964,WHITE,REGULAR
1235,7082.0,9016,94.1842604739521,146028,WHITE,REGULAR
1236,7082.0,9016,90.7823164216652,133814,HISPANIC,REGULAR
1237,7082.0,9016,82.3483156280224,83560,ASIAN,REGULAR
1238,7082.0,9016,89.06974951278391,102236,HISPANIC,EXPERIMENTAL
1239,7082.0,9016,84.7572032858361,147799,BLACK,REGULAR
1240,7082.0,9016,67.9829617275153,59265,ASIAN,EXPERIMENTAL
1241,7082.0,9016,87.84993430964832,139363,WHITE,EXPERIMENTAL
1242,7082.0,9016,90.420547025333,120608,BLACK,REGULAR
1243,7082.0,9016,91.16710554476936,103727,HISPANIC,REGULAR
1244,7083.0,9020,74.54662179184008,126505,WHITE,EXPERIMENTAL
1245,7083.0,9020,57.33104745820808,33531,WHITE,EXPERIMENTAL
1246,7083.0,9020,74.61498871475818,78680,ASIAN,REGULAR
1247,7083.0,9020,68.08032000590215,96474,WHITE,EXPERIMENTAL
1248,7083.0,9020,68.38008215770951,113822,WHITE,EXPERIMENTAL
1249,7083.0,9020,69.10621989526173,30869,HISPANIC,REGULAR
1250,7083.0,9020,66.37871651079132,51892,HISPANIC,REGULAR
1251,7083.0,9020,74.33975172930049,99920,BLACK,REGULAR
1252,7083.0,9020,73.21659145788075,92567,WHITE,REGULAR
1253,7083.0,9020,49.143479425134046,31249,BLACK,REGULAR
1254,7083.0,9020,78.44134538756389,143994,HISPANIC,REGULAR
1255,7083.0,9020,74.35361973624234,98928,WHITE,REGULAR
1256,7083.0,9020,57.51514349159295,79093,HISPANIC,EXPERIMENTAL
1257,7083.0,9020,79.6919641351649,144788,HISPANIC,REGULAR
1258,7083.0,9020,56.6674541098784,118118,HISPANIC,EXPERIMENTAL
1259,7084.0,9015,97.41043095366,132258,WHITE,REGULAR
1260,7084.0,9015,92.89452694397237,66175,WHITE,REGULAR
1261,7084.0,9015,97.44084358116648,131609,ASIAN,REGULAR
1262,7084.0,9015,81.83728512090507,59487,WHITE,EXPERIMENTAL
1263,7084.0,9015,81.58964106792556,60845,BLACK,EXPERIMENTAL
1264,7084.0,9015,80.79314534849964,94663,BLACK,EXPERIMENTAL
1265,7084.0,9015,84.02698584317487,129905,HISPANIC,REGULAR
1266,7084.0,9015,94.2338554334067,119926,BLACK,REGULAR
1267,7084.0,9015,79.23261711913968,35233,BLACK,EXPERIMENTAL
1268,7084.0,9015,85.08600644547502,85623,WHITE,EXPERIMENTAL
1269,7084.0,9015,92.74107771569409,77506,WHITE,REGULAR
1270,7084.0,9015,77.38092522177249,80000,BLACK,REGULAR
1271,7084.0,9015,85.62316922168871,101142,HISPANIC,REGULAR
1272,7084.0,9015,82.8199423260486,114720,ASIAN,EXPERIMENTAL
1273,7084.0,9015,69.87978556423921,78014,HISPANIC,REGULAR
1274,7085.0,9008,68.81523772509654,107888,HISPANIC,REGULAR
1275,7085.0,9008,80.06680370905313,148837,HISPANIC,EXPERIMENTAL
1276,7085.0,9008,83.11785603268004,82397,WHITE,EXPERIMENTAL
1277,7085.0,9008,64.73242435959773,65282,WHITE,EXPERIMENTAL
1278,7085.0,9008,81.18773204711499,51086,WHITE,EXPERIMENTAL
1279,7085.0,9008,81.75412675115123,143311,WHITE,REGULAR
1280,7085.0,9008,61.32117237959193,33637,HISPANIC,REGULAR
1281,7085.0,9008,86.48756006517807,149855,HISPANIC,REGULAR
1282,7085.0,9008,73.5691081649991,140194,HISPANIC,EXPERIMENTAL
1283,7085.0,9008,75.41214763316273,93299,HISPANIC,REGULAR
1284,7085.0,9008,82.85073006747886,89230,HISPANIC,REGULAR
1285,7085.0,9008,72.82666874434895,34098,HISPANIC,EXPERIMENTAL
1286,7085.0,9008,83.72282814619342,71939,WHITE,EXPERIMENTAL
1287,7085.0,9008,87.16835059898335,116759,BLACK,REGULAR
1288,7085.0,9008,69.7155230882795,48087,BLACK,REGULAR
1289,7086.0,9018,74.15018161347933,111999,BLACK,REGULAR
1290,7086.0,9018,64.80271640701119,49240,ASIAN,EXPERIMENTAL
1291,7086.0,9018,73.1012566960475,56146,BLACK,EXPERIMENTAL
1292,7086.0,9018,77.24250176669686,126596,BLACK,REGULAR
1293,7086.0,9018,70.63914605136485,57909,HISPANIC,EXPERIMENTAL
1294,7086.0,9018,72.22169582777447,103763,BLACK,EXPERIMENTAL
1295,7086.0,9018,60.28395854427529,35313,WHITE,EXPERIMENTAL
1296,7086.0,9018,63.05198078028092,100490,BLACK,REGULAR
1297,7086.0,9018,81.61586683500298,111457,WHITE,REGULAR
1298,7086.0,9018,69.29633503314223,65297,HISPANIC,REGULAR
1299,7086.0,9018,73.55327061442604,139775,WHITE,REGULAR
1300,7086.0,9018,77.9607213363507,109312,WHITE,REGULAR
1301,7086.0,9018,59.671666398329585,69977,HISPANIC,REGULAR
1302,7086.0,9018,78.03943827128334,119783,WHITE,EXPERIMENTAL
1303,7086.0,9018,68.14770236221511,52711,WHITE,EXPERIMENTAL
1304,7087.0,9005,93.95261744645305,131190,HISPANIC,EXPERIMENTAL
1305,7087.0,9005,89.73802890260308,77411,BLACK,REGULAR
1306,7087.0,9005,78.63639075759252,72811,BLACK,REGULAR
1307,7087.0,9005,81.37179093697122,117361,BLACK,REGULAR
1308,7087.0,9005,67.96410531939489,50904,BLACK,REGULAR
1309,7087.0,9005,79.26874065903147,130071,WHITE,EXPERIMENTAL
1310,7087.0,9005,87.22980654050556,145171,WHITE,REGULAR
1311,7087.0,9005,86.10046040591763,62334,WHITE,REGULAR
1312,7087.0,9005,80.7279845809042,103794,ASIAN,EXPERIMENTAL
1313,7087.0,9005,68.69084102951024,62585,HISPANIC,EXPERIMENTAL
1314,7087.0,9005,69.18737630106708,57686,HISPANIC,EXPERIMENTAL
1315,7087.0,9005,90.6377134214481,111837,WHITE,REGULAR
1316,7087.0,9005,81.57968024091349,131197,WHITE,EXPERIMENTAL
1317,7087.0,9005,75.24967304015482,33974,HISPANIC,REGULAR
1318,7087.0,9005,76.54783892208081,55556,WHITE,EXPERIMENTAL
1319,7088.0,9017,80.99218586960103,99772,HISPANIC,REGULAR
1320,7088.0,9017,86.13146438864506,95704,HISPANIC,REGULAR
1321,7088.0,9017,82.10940613823801,127724,HISPANIC,EXPERIMENTAL
1322,7088.0,9017,91.43972759163634,90445,HISPANIC,REGULAR
1323,7088.0,9017,81.45119460765862,145823,BLACK,REGULAR
1324,7088.0,9017,87.95206500451043,119841,WHITE,EXPERIMENTAL
1325,7088.0,9017,76.94588245887195,33936,HISPANIC,REGULAR
1326,7088.0,9017,64.17455813247628,40131,WHITE,EXPERIMENTAL
1327,7088.0,9017,87.88256415922397,129165,WHITE,REGULAR
1328,7088.0,9017,86.5339734060137,130275,WHITE,EXPERIMENTAL
1329,7088.0,9017,78.44181572892727,66751,ASIAN,REGULAR
1330,7088.0,9017,91.92268883728055,90147,WHITE,REGULAR
1331,7088.0,9017,95.97569469543711,148631,HISPANIC,EXPERIMENTAL
1332,7088.0,9017,84.46514548146246,135057,WHITE,EXPERIMENTAL
1333,7088.0,9017,84.93597247518011,84116,HISPANIC,EXPERIMENTAL
1334,7089.0,9020,75.31374290432663,127477,ASIAN,REGULAR
1335,7089.0,9020,59.7542824330202,46381,HISPANIC,REGULAR
1336,7089.0,9020,67.00945222727799,90702,WHITE,EXPERIMENTAL
1337,7089.0,9020,76.32575913853572,105635,BLACK,REGULAR
1338,7089.0,9020,69.14185884855482,36064,WHITE,EXPERIMENTAL
1339,7089.0,9020,63.36998511947068,84338,HISPANIC,REGULAR
1340,7089.0,9020,69.46533843804248,41816,WHITE,EXPERIMENTAL
1341,7089.0,9020,73.48761593422546,71161,ASIAN,EXPERIMENTAL
1342,7089.0,9020,66.93474003629701,62732,ASIAN,EXPERIMENTAL
1343,7089.0,9020,56.660523828053876,97773,WHITE,REGULAR
1344,7089.0,9020,70.11464726073326,133356,BLACK,EXPERIMENTAL
1345,7089.0,9020,53.581028957069634,83694,WHITE,EXPERIMENTAL
1346,7089.0,9020,68.51616347868347,80107,HISPANIC,REGULAR
1347,7089.0,9020,72.33631646541039,46234,HISPANIC,REGULAR
1348,7089.0,9020,67.22719799340963,114288,WHITE,REGULAR
1349,7090.0,9016,80.83853628950742,69522,ASIAN,EXPERIMENTAL
1350,7090.0,9016,75.66004284383611,46596,BLACK,EXPERIMENTAL
1351,7090.0,9016,80.35724783507916,69714,WHITE,REGULAR
1352,7090.0,9016,76.78047808840054,82703,HISPANIC,REGULAR
1353,7090.0,9016,83.31950522754605,113960,WHITE,REGULAR
1354,7090.0,9016,59.14824149206431,98038,BLACK,REGULAR
1355,7090.0,9016,66.82191666650824,134446,WHITE,EXPERIMENTAL
1356,7090.0,9016,77.71462710803159,113169,HISPANIC,REGULAR
1357,7090.0,9016,71.6660564525842,104190,HISPANIC,EXPERIMENTAL
1358,7090.0,9016,72.24537225457561,145073,HISPANIC,REGULAR
1359,7090.0,9016,58.79387278548945,98687,WHITE,EXPERIMENTAL
1360,7090.0,9016,83.39947119993926,111333,BLACK,EXPERIMENTAL
1361,7090.0,9016,80.52086285011714,137024,WHITE,EXPERIMENTAL
1362,7090.0,9016,81.13843442151767,143700,BLACK,REGULAR
1363,7090.0,9016,83.60601485989208,142717,BLACK,REGULAR
1364,7091.0,9002,88.8321581307079,140349,WHITE,REGULAR
1365,7091.0,9002,87.10366196716545,93119,WHITE,EXPERIMENTAL
1366,7091.0,9002,79.40739715256352,143493,WHITE,EXPERIMENTAL
1367,7091.0,9002,69.35860568661955,98778,BLACK,EXPERIMENTAL
1368,7091.0,9002,93.35644285608757,140200,HISPANIC,REGULAR
1369,7091.0,9002,95.02598770969936,137882,WHITE,REGULAR
1370,7091.0,9002,91.76028592291576,128546,HISPANIC,REGULAR
1371,7091.0,9002,88.42987840082021,100832,ASIAN,EXPERIMENTAL
1372,7091.0,9002,87.71424737985559,143512,ASIAN,EXPERIMENTAL
1373,7091.0,9002,91.69536666684728,97596,HISPANIC,EXPERIMENTAL
1374,7091.0,9002,95.03924572974489,146924,HISPANIC,REGULAR
1375,7091.0,9002,90.32765077630087,97740,HISPANIC,REGULAR
1376,7091.0,9002,87.40892009916801,39565,WHITE,REGULAR
1377,7091.0,9002,83.44486328954788,121760,WHITE,REGULAR
1378,7091.0,9002,85.102910228306,147941,ASIAN,EXPERIMENTAL
1379,7092.0,9006,70.10922515678631,112379,BLACK,EXPERIMENTAL
1380,7092.0,9006,78.651675295392,54619,ASIAN,EXPERIMENTAL
1381,7092.0,9006,88.84392677393807,76109,ASIAN,REGULAR
1382,7092.0,9006,80.22271350041744,88168,HISPANIC,EXPERIMENTAL
1383,7092.0,9006,80.0371668819031,37163,HISPANIC,REGULAR
1384,7092.0,9006,70.924160450118,122002,WHITE,REGULAR
1385,7092.0,9006,70.90105142826961,52409,WHITE,EXPERIMENTAL
1386,7092.0,9006,84.16846289307317,138228,WHITE,REGULAR
1387,7092.0,9006,82.32290113994675,77551,ASIAN,REGULAR
1388,7092.0,9006,77.43966087472577,34826,HISPANIC,EXPERIMENTAL
1389,7092.0,9006,88.56554612275208,130999,WHITE,EXPERIMENTAL
1390,7092.0,9006,75.759959145908,141950,HISPANIC,REGULAR
1391,7092.0,9006,76.47557467051955,34798,HISPANIC,REGULAR
1392,7092.0,9006,89.14776637837471,132912,HISPANIC,REGULAR
1393,7092.0,9006,83.42466735874173,146001,WHITE,EXPERIMENTAL
1394,7093.0,9013,87.8045496027664,104680,WHITE,EXPERIMENTAL
1395,7093.0,9013,70.72029715569757,81255,WHITE,REGULAR
1396,7093.0,9013,63.39353719494324,66629,WHITE,EXPERIMENTAL
1397,7093.0,9013,68.24914243708358,31884,WHITE,REGULAR
1398,7093.0,9013,78.49286706987321,72852,WHITE,EXPERIMENTAL
1399,7093.0,9013,79.95462682291762,50652,BLACK,REGULAR
1400,7093.0,9013,76.77215379543236,144615,ASIAN,REGULAR
1401,7093.0,9013,76.36971344515796,133399,WHITE,EXPERIMENTAL
1402,7093.0,9013,75.5807753249688,94317,WHITE,EXPERIMENTAL
1403,7093.0,9013,80.8132119682683,135755,WHITE,REGULAR
1404,7093.0,9013,82.13048600333919,133248,HISPANIC,REGULAR
1405,7093.0,9013,84.15467710515955,98656,BLACK,REGULAR
1406,7093.0,9013,74.39555027478902,145578,HISPANIC,EXPERIMENTAL
1407,7093.0,9013,81.13138987870646,140453,WHITE,EXPERIMENTAL
1408,7093.0,9013,67.55973478889098,41191,WHITE,REGULAR
1409,7094.0,9004,74.04125834800767,145602,ASIAN,EXPERIMENTAL
1410,7094.0,9004,89.20284917400261,51577,WHITE,EXPERIMENTAL
